34 32 3.0
34 31 5.33
34 37 9.5
34 30 5.2
34 38 7.49
34 29 5.28
34 39 6.31
34 16 8.81
34 10 1.15
34 46 7.82
35 34 2.05
35 36 2.74
35 33 6.91
35 37 4.98
35 32 2.36
35 38 5.24
35 31 1.27
35 39 2.25
35 30 2.48
35 40 6.77
35 49 3.11
36 35 6.6
36 37 4.49
36 38 3.68
36 33 3.3
36 39 5.52
36 32 8.72
36 40 1.65
36 31 6.15
36 41 1.82
37 36 5.6
37 38 7.92
37 35 6.87
37 39 7.11
37 34 6.13
37 40 4.18
37 33 8.97
37 41 3.09
37 32 3.83
37 42 3.61
37 13 2.66
38 37 4.31
38 39 6.46
38 36 9.2
38 35 6.16
38 41 3.69
38 34 8.18
38 42 3.05
38 33 6.51
38 43 7.49
38 12 2.65
39 38 3.1
39 40 4.53
39 37 9.06
39 41 4.88
39 36 7.48
39 42 6.95
39 35 9.29
39 43 3.69
39 34 9.74
39 44 7.69
40 39 4.05
40 41 6.96
40 42 9.59
40 37 3.01
40 43 6.37
40 36 5.77
40 44 1.31
40 35 5.17
40 45 2.8
41 40 4.86
41 42 1.57
41 39 5.63
41 43 9.68
41 38 2.77
41 44 5.85
41 37 5.62
41 45 8.14
41 36 5.03
41 46 5.66
41 0 6.27
42 41 4.93
42 43 4.58
42 40 7.88
42 44 9.04
42 39 7.74
42 45 3.09
42 38 8.5
42 37 5.92
42 47 4.6
42 22 9.1
42 13 4.38
43 42 1.1
43 44 8.74
43 41 5.64
43 45 2.7
43 40 7.64
43 46 8.04
43 39 5.18
43 47 5.2
43 38 9.52
43 48 4.51
44 43 8.98
44 45 2.27
44 42 3.64
44 46 6.06
44 41 2.78
44 47 1.68
44 40 7.86
44 48 4.39
44 39 4.98
44 49 6.88
44 22 4.21
45 44 6.91
45 46 3.34
45 43 7.01
45 47 1.7
45 42 6.82
45 48 3.49
45 41 5.33
45 49 8.07
45 40 2.16
45 0 6.49
45 2 8.73
46 45 3.65
46 47 3.2
46 44 3.11
46 43 6.22
46 49 2.6
46 0 9.25
46 41 5.24
46 17 2.38
46 5 3.94
46 34 8.96
47 46 8.9
47 48 2.14
47 45 5.14
47 49 7.06
47 44 5.74
47 43 9.39
47 1 6.52
47 42 2.96
47 2 1.14
47 22 9.34
48 47 9.16
48 49 2.82
48 0 4.42
48 45 6.41
48 1 5.09
48 44 7.97
48 2 8.4
48 43 1.65
48 3 1.58
48 8 3.68
48 10 7.62
49 48 4.31
49 0 3.38
49 47 2.92
49 1 8.17
49 46 2.53
49 45 6.04
49 3 1.6
49 44 3.81
49 4 3.21
49 35 6.6
49 8 7.75
