25 36 9.99
26 8 4.69
26 12 5.64
26 43 3.68
26 42 9.06
26 23 8.04
26 28 3.22
26 15 7.49
26 32 4.49
27 7 2.18
27 9 4.98
27 11 4.59
27 25 7.44
27 37 4.37
27 49 4.6
27 33 6.74
27 29 4.03
27 18 5.74
27 42 2.94
28 6 7.91
28 44 1.1
28 25 6.4
28 2 9.68
28 37 4.93
28 31 1.81
28 35 5.8
29 7 1.25
29 11 4.01
29 20 4.35
29 21 6.68
29 1 2.02
29 18 5.85
29 12 4.21
29 31 9.45
29 30 1.31
29 32 6.17
29 39 8.4
30 20 2.82
30 42 5.09
30 45 9.5
30 0 2.53
30 41 5.3
30 35 9.39
30 47 3.01
30 48 1.37
31 5 8.24
31 8 5.28
31 28 7.71
31 30 9.52
31 43 7.12
31 42 7.7
31 3 3.51
31 15 8.17
31 32 7.82
31 45 6.81
32 7 8.48
32 13 1.77
32 22 8.18
32 23 1.04
32 29 8.62
32 37 6.06
32 26 7.67
32 47 9.6
32 40 3.87
32 49 6.41
33 8 6.82
33 28 4.65
33 42 9.59
33 39 1.14
33 12 8.98
33 31 7.84
33 11 2.8
33 41 3.34
33 45 9.74
33 46 5.6
34 15 7.85
34 25 3.81
34 33 2.86
34 27 3.3
34 17 1.55
34 29 2.39
34 38 8.71
34 47 1.4
34 42 3.21
34 44 7.09
35 6 8.08
35 21 6.03
35 23 8.89
35 36 4.66
35 20 7.48
35 16 3.67
35 0 3.79
35 29 9.1
35 37 2.66
36 22 3.94
36 26 2.78
36 32 1.19
36 8 4.25
36 43 2.97
36 27 7.88
36 44 5.31
36 41 7.21
36 46 7.35
37 5 2.15
37 19 8.73
37 42 3.43
37 10 7.14
37 35 6.51
37 4 2.12
37 47 6.27
37 40 9.87
38 8 6.7
38 10 5.2
38 13 4.86
38 20 3.96
38 24 1.61
38 23 3.69
38 35 6.04
38 19 2.96
38 12 3.49
38 34 6.31
38 39 7.92
38 43 2.57
38 44 7.01
38 47 2.14
39 15 3.0
39 25 3.58
39 18 4.06
39 14 5.92
39 4 9.81
39 22 7.16
39 41 5.52
40 14 2.22
40 17 8.35
40 26 9.82
40 33 1.88
40 42 3.1
40 39 7.59
40 18 1.39
40 47 5.95
41 14 7.13
41 26 5.18
41 31 8.12
41 34 8.81
41 17 6.87
41 44 2.08
41 2 4.26
41 5 1.6
42 15 7.31
42 18 8.9
42 19 2.78
42 27 6.57
42 34 2.97
42 39 9.27
42 45 9.34
42 9 6.82
42 47 3.01
42 43 9.7
42 20 8.47
43 9 5.6
43 22 1.6
43 27 7.91
43 28 2.28
43 30 2.63
43 33 5.18
43 38 2.17
43 42 5.75
43 35 3.56
43 3 8.08
44 14 4.94
44 19 9.04
44 36 4.65
44 3 7.56
44 18 8.81
44 37 9.87
44 15 4.93
44 46 9.93
45 10 6.62
45 0 1.15
45 48 8.48
45 12 7.14
45 31 1.04
46 10 1.65
46 28 6.13
46 17 2.08
46 13 8.98
46 12 6.3
46 18 2.49
46 47 4.69
47 10 8.28
47 16 9.88
47 17 8.6
47 31 7.25
47 35 5.95
47 39 3.11
47 30 5.52
47 12 3.05
47 45 1.31
47 37 5.2
47 48 6.39
48 18 7.62
48 28 3.36
48 47 4.01
48 24 3.81
48 36 7.18
48 42 6.81
48 25 7.35
48 31 3.73
49 15 9.75
49 17 8.35
49 23 2.74
49 42 5.27
49 0 4.38
49 32 5.05
49 41 5.62
49 31 1.77
49 11 5.63
